,0
2021-03-08,88262.6023
2021-03-09,89481.103
2021-03-10,89776.0885
2021-03-11,89660.2846
2021-03-12,89135.4876
2021-03-15,89537.5347
2021-03-16,90101.7544
2021-03-17,91055.1102
2021-03-18,90789.2928
2021-03-19,90193.144
2021-03-22,89870.7245
2021-03-23,90089.8073
2021-03-24,89091.7021
2021-03-25,90839.4445
2021-03-26,90176.9401
2021-03-29,90531.4145
2021-03-30,89636.2895
2021-03-31,88720.6901
2021-04-01,89135.9778
2021-04-05,88452.4718
2021-04-06,89160.6857
2021-04-07,88703.4429
2021-04-08,88199.9212
2021-04-09,87637.4167
2021-04-12,88215.8572
2021-04-13,87330.0253
2021-04-14,87351.2257
2021-04-15,87710.4098
2021-04-16,87956.9794
2021-04-19,87745.9208
2021-04-20,88157.7097
2021-04-21,88297.8261
2021-04-22,89095.6992
2021-04-23,89582.6656
2021-04-26,90186.3095
2021-04-27,90606.4961
2021-04-28,90107.8081
2021-04-29,89982.9214
2021-04-30,90731.4761
2021-05-03,90931.1339
2021-05-04,91695.2607
2021-05-05,93059.3245
2021-05-06,93325.3043
2021-05-07,92708.9526
2021-05-10,92459.83
2021-05-11,94223.0807
2021-05-12,94975.7304
2021-05-13,96321.6098
2021-05-14,95342.1109
2021-05-17,95993.7756
2021-05-18,95095.4764
2021-05-19,95562.844
2021-05-20,96579.4596
2021-05-21,97893.2683
2021-05-24,98814.6268
2021-05-25,99590.3089
2021-05-26,99065.329
2021-05-27,98594.3323
2021-05-28,98457.0407
2021-05-31,97833.8823
2021-06-01,97765.9038
2021-06-02,98336.7921
2021-06-03,97500.3465
2021-06-04,96840.9356
2021-06-07,97882.58
2021-06-08,97046.0952
2021-06-09,97535.4785
2021-06-10,97505.2813
2021-06-11,98028.6587
2021-06-14,97166.5339
2021-06-15,97659.9665
2021-06-16,97854.7095
2021-06-17,98216.0227
2021-06-18,99593.2416
2021-06-21,96954.338
2021-06-22,97127.8821
2021-06-23,97444.0856
2021-06-24,96962.492
2021-06-25,97144.2392
2021-06-28,96167.9166
2021-06-29,96393.5985
2021-06-30,96548.9869
2021-07-01,95681.8092
2021-07-02,95760.846
2021-07-05,96001.9957
2021-07-06,95933.4333
2021-07-07,96270.2785
2021-07-08,95328.4472
2021-07-09,95184.8925
2021-07-12,95507.9426
2021-07-13,95476.2766
2021-07-14,96294.9584
2021-07-15,96384.5789
2021-07-16,96723.4804
2021-07-19,97726.268
2021-07-20,95963.1856
2021-07-21,95963.1856
2021-07-22,95991.4967
2021-07-23,95987.9473
2021-07-26,96929.9921
2021-07-27,96812.999
2021-07-28,97572.2051
2021-07-29,96812.7672
2021-07-30,96249.1373
2021-08-02,95695.8631
2021-08-03,95726.1909
2021-08-04,96377.9844
2021-08-05,95648.3928
2021-08-06,95896.4789
2021-08-09,95614.3326
2021-08-10,95008.2975
2021-08-11,95446.7824
2021-08-12,95449.5952
2021-08-13,95896.244
2021-08-16,95523.2106
2021-08-17,96296.7572
2021-08-18,96002.807
2021-08-19,96279.2957
2021-08-20,95367.056
2021-08-23,95332.8688
2021-08-24,96366.9742
2021-08-25,95611.3545
2021-08-26,95187.6064
2021-08-27,94900.0507
2021-08-30,95147.1071
2021-08-31,95935.8484
2021-09-01,95904.3951
2021-09-02,95721.0922
2021-09-03,95824.8648
2021-09-06,95817.6942
2021-09-07,95863.5034
2021-09-08,95568.0591
2021-09-09,95471.1821
2021-09-10,95671.0725
2021-09-13,96522.7258
2021-09-14,96657.1648
2021-09-15,97312.0708
2021-09-16,97486.7654
2021-09-17,98041.2335
2021-09-20,98671.8408
2021-09-21,98717.1357
2021-09-22,98549.263
2021-09-23,99118.9544
2021-09-24,98949.8488
2021-09-27,98100.9535
2021-09-28,98076.0787
2021-09-29,98774.0211
2021-09-30,98972.4545
2021-10-01,98069.8575
2021-10-04,98993.4305
2021-10-05,100045.3798
2021-10-06,100317.3096
2021-10-07,101312.6652
2021-10-08,101657.0899
2021-10-11,99851.6185
2021-10-12,101077.9955
2021-10-13,100804.9944
2021-10-14,99632.065
2021-10-15,100265.1601
2021-10-18,99713.3757
2021-10-19,100626.8939
2021-10-20,100755.3932
2021-10-21,100534.8782
2021-10-22,101091.3344
2021-10-25,101162.9281
2021-10-26,101917.0721
2021-10-27,102283.4661
2021-10-28,102343.1606
2021-10-29,101943.4938
2021-11-01,102970.4351
2021-11-02,102970.4351
2021-11-03,102779.2784
2021-11-04,103327.2877
2021-11-05,103681.4948
2021-11-08,103691.6173
2021-11-09,102555.7985
2021-11-10,103384.9006
2021-11-11,104410.0261
2021-11-12,103672.0338
2021-11-15,104538.5516
2021-11-16,104477.4682
2021-11-17,104919.1026
2021-11-18,104919.1026
2021-11-19,105359.6486
2021-11-22,104505.1593
2021-11-23,106889.8682
2021-11-24,107338.5152
2021-11-25,108507.3464
2021-11-26,108393.2242
2021-11-29,109350.8427
2021-11-30,109129.5868
2021-12-01,110137.6285
2021-12-02,111499.7746
2021-12-03,111110.7018
2021-12-06,113228.8343
2021-12-07,113160.9707
2021-12-08,113414.5395
2021-12-09,112461.9429
2021-12-10,113928.4696
2021-12-13,112647.1523
2021-12-14,113208.4836
2021-12-15,113923.9153
2021-12-16,114538.8078
2021-12-17,116357.8032
2021-12-20,113496.4897
2021-12-21,110719.3829
2021-12-22,112754.6233
2021-12-23,113062.7546
2021-12-27,113431.3633
2021-12-28,114327.2564
2021-12-29,113421.8254
2021-12-30,113306.8924
2021-12-31,114096.8901
2022-01-03,114667.4526
2022-01-04,115156.2179
2022-01-05,115592.6886
2022-01-06,118402.7589
2022-01-07,118548.2417
2022-01-10,119711.9643
2022-01-11,121468.7534
2022-01-12,120868.8823
2022-01-13,118252.4242
2022-01-14,120164.0932
2022-01-17,119193.692
2022-01-18,118603.986
2022-01-19,118658.993
2022-01-20,120099.5367
2022-01-21,121618.243
2022-01-24,124090.4007
2022-01-25,123358.6768
2022-01-26,119491.8137
2022-01-27,118903.7532
2022-01-28,118547.2157
2022-01-31,122020.881
2022-02-01,123970.8624
2022-02-02,123021.9231
2022-02-03,121528.2221
2022-02-04,121573.9355
2022-02-07,122046.7618
2022-02-08,121255.6307
2022-02-09,122091.8309
2022-02-10,122465.9131
2022-02-11,123651.5983
2022-02-14,126724.8236
2022-02-15,122831.8143
2022-02-16,121878.4481
2022-02-17,121422.5701
2022-02-18,122855.8444
2022-02-21,123243.0152
2022-02-22,123459.9153
2022-02-23,124560.9883
2022-02-24,126678.4526
2022-02-25,134911.3204
2022-02-28,136112.2221
2022-03-01,133330.6529
2022-03-02,132557.0799
2022-03-03,131505.0913
2022-03-04,133192.5552
2022-03-07,132411.8026
2022-03-08,137336.5539
2022-03-09,132426.0315
2022-03-10,130311.0754
2022-03-11,130013.2975
2022-03-14,132595.695
2022-03-15,132646.6644
2022-03-16,134833.0354
